id;code;first_language;ip;region;gender;age;laterality;numeros_errors;topos_errors;palabras_errors;puntuacion_time_length;puntuacion_distance;instrucciones_2_time_length;instrucciones_2_distance;topos_time_length;topos_hits;topos_distance;numeros_time_length;numeros_clicks;numeros_distance;botones4_2_time_length;botones4_2_distance;botones4_time_length;botones4_distance;instrucciones_3_time_length;instrucciones_3_distance;puntuacion_3_time_length;puntuacion_3_distance;puntuacion_2_time_length;puntuacion_2_distance;acrobatas_time_length;acrobatas_distance;resultado3_time_length;resultado3_distance;resultado2_time_length;resultado2_distance;resultado1_time_length;resultado1_distance;botones4_3_time_length;botones4_3_distance;instrucciones_1_time_length;instrucciones_1_distance;palabras_time_length;palabras_distance;palabras_key_ups;resultado4_time_length;resultado4_distance;puntuacion_4_time_length;puntuacion_4_distance;botones4_4_time_length;botones4_4_distance;botones4_5_time_length;botones4_5_distance
1752;UNKNOWN;en;121.52.153.100;PK;MAN;20;RIGHT;0;2;0;2247;33.0;6905;856.0;15795;10;6111.0;32257;20;14180.0;2058;198.0;1742;304.0;7068;455.0;-;-;1853;143.0;20437;1390.0;2381;528.0;3557;707.0;11972;0.0;1943;890.0;5677;658.0;10308;0.0;21;2471;393.0;-;-;-;-;-;-
1753;UNKNOWN;en;121.52.153.100;PK;MAN;20;RIGHT;36;10;7;1510;256.0;1865;165.0;15968;2;3643.0;129221;56;21874.0;1485;313.0;2295;751.0;1253;216.0;2518;4.0;2022;143.0;24802;5729.0;2108;10.0;745;14.0;3047;0.0;946;242.0;6395;707.0;61248;0.0;28;3641;376.0;-;-;-;-;-;-
1754;UNKNOWN;en;121.52.153.100;PK;MAN;19;RIGHT;6;1;0;4807;57.0;9017;1597.0;14491;11;5931.0;27080;26;11970.0;9981;441.0;4127;2063.0;3616;902.0;-;-;1915;173.0;24347;2373.0;9083;34.0;14865;154.0;-;-;1393;365.0;20970;4202.0;19317;0.0;21;3680;324.0;-;-;-;-;-;-
1755;UNKNOWN;en;121.52.153.100;PK;MAN;20;RIGHT;0;3;0;1100;324.0;4780;1205.0;14575;9;4630.0;36141;20;16606.0;2664;639.0;4953;238.0;4904;296.0;-;-;2218;124.0;13677;1428.0;4868;0.0;57875;296.0;9608;0.0;1221;201.0;10275;844.0;1660;0.0;21;6054;27.0;-;-;-;-;-;-
1757;UNKNOWN;en;182.180.113.126;PK;MAN;18;RIGHT;inf;7;0;1823;302.0;3995;315.0;17879;5;3678.0;-;-;-;2847;280.0;11042;411.0;6748;281.0;-;-;2510;374.0;-;-;4517;19.0;753;29.0;7540;0.0;9886;1519.0;14451;1879.0;24405;0.0;21;3359;12.0;-;-;-;-;-;-
1758;UNKNOWN;en;121.52.153.100;PK;MAN;19;RIGHT;0;6;0;1884;23.0;6917;369.0;15802;6;4654.0;49686;20;23238.0;3202;1129.0;7909;871.0;5042;373.0;-;-;2426;151.0;22241;3141.0;2489;112.0;16994;345.0;2883;0.0;2505;774.0;17839;1780.0;2681;0.0;21;3540;525.0;-;-;-;-;-;-
1759;UNKNOWN;en;121.52.153.100;PK;MAN;20;RIGHT;7;4;0;2091;440.0;5331;1544.0;15722;8;5534.0;28243;27;12062.0;2846;1471.0;6652;402.0;7696;488.0;2601;17.0;1672;0.0;35112;3428.0;9796;212.0;3943;523.0;18275;0.0;1886;993.0;24407;1523.0;12828;0.0;21;3901;171.0;-;-;-;-;-;-
1761;UNKNOWN;en;121.52.153.100;PK;MAN;18;RIGHT;0;0;2;1122;243.0;2921;315.0;15791;12;5528.0;21952;20;11520.0;1324;222.0;5147;1069.0;2572;304.0;-;-;2288;107.0;14615;2686.0;4813;74.0;3529;198.0;5518;0.0;904;291.0;6783;643.0;9406;0.0;23;3198;31.0;-;-;-;-;-;-
1762;UNKNOWN;en;121.52.153.100;PK;MAN;19;RIGHT;2;1;0;1259;62.0;7387;1932.0;14761;11;6660.0;42439;22;24440.0;1515;860.0;4330;1970.0;3134;318.0;-;-;1853;115.0;14348;2980.0;2820;153.0;18848;1584.0;3049;0.0;3799;957.0;13752;2575.0;12618;0.0;21;3299;88.0;-;-;-;-;-;-
1763;UNKNOWN;en;121.52.153.100;PK;MAN;19;LEFT;2;3;-1;1230;44.0;9196;1184.0;14391;9;3948.0;46244;22;20973.0;1963;249.0;6575;522.0;3709;759.0;2659;6.0;1944;74.0;31347;5357.0;2549;28.0;6015;130.0;6646;0.0;2355;375.0;13664;901.0;391;0.0;20;897;14.0;-;-;-;-;-;-
1764;UNKNOWN;en;121.52.153.100;PK;MAN;20;RIGHT;0;4;2;1712;219.0;6875;235.0;14492;8;3995.0;37271;20;14525.0;1765;693.0;4916;369.0;3623;280.0;-;-;3030;211.0;24621;3039.0;2501;0.0;5912;105.0;3042;0.0;1587;948.0;4958;707.0;29461;0.0;23;7346;14.0;-;-;-;-;-;-
1765;UNKNOWN;en;121.52.153.100;PK;MAN;19;RIGHT;9;0;0;2381;180.0;1449;190.0;14458;12;5934.0;50994;29;13903.0;1875;416.0;2733;813.0;1483;208.0;-;-;2202;102.0;16499;4364.0;5977;279.0;9473;252.0;2264;0.0;1185;327.0;1474;61.0;55296;0.0;21;4118;11.0;-;-;-;-;-;-
1768;UNKNOWN;en;121.52.153.100;PK;MAN;19;RIGHT;1;4;0;2462;181.0;6455;621.0;16288;8;4288.0;30461;21;11929.0;1516;99.0;3413;250.0;5840;649.0;2052;35.0;1182;92.0;13964;3656.0;2077;107.0;9618;841.0;3055;0.0;866;141.0;6888;358.0;8439;0.0;21;4389;628.0;-;-;-;-;-;-
1769;UNKNOWN;en;121.52.153.100;PK;WOMAN;20;RIGHT;3;2;-1;984;24.0;4342;400.0;14916;10;6017.0;30322;23;20022.0;1761;721.0;10065;990.0;2167;266.0;-;-;2902;27.0;15647;576.0;2223;75.0;17707;503.0;8155;0.0;1185;400.0;-;-;6564;0.0;20;5646;122.0;-;-;-;-;-;-
1770;UNKNOWN;en;121.52.153.100;PK;WOMAN;21;RIGHT;0;12;1;6488;313.0;1655;489.0;12126;0;522.0;51324;20;18521.0;4305;208.0;3619;1420.0;2350;308.0;-;-;7431;0.0;29866;3367.0;2219;0.0;8630;1608.0;2676;0.0;1676;245.0;1387;256.0;48798;0.0;22;2132;14.0;-;-;-;-;-;-
1771;UNKNOWN;en;121.52.153.100;PK;MAN;18;RIGHT;7;9;12;1300;284.0;7370;2134.0;16393;3;3203.0;113112;27;24136.0;2745;1427.0;3047;1030.0;1037;598.0;-;-;2793;116.0;39658;2977.0;5024;414.0;8295;174.0;1849;0.0;3433;345.0;14802;593.0;48605;0.0;33;815;6.0;-;-;-;-;-;-
1772;UNKNOWN;en;121.52.153.100;PK;MAN;21;RIGHT;56;2;8;2385;682.0;1843;252.0;16346;10;4424.0;159398;76;33976.0;2341;344.0;4315;1280.0;1496;239.0;-;-;2198;127.0;11518;1462.0;1455;103.0;1338;277.0;2934;0.0;2667;1131.0;1656;694.0;5080;0.0;29;2158;0.0;-;-;-;-;-;-
1773;UNKNOWN;en;121.52.153.100;PK;MAN;20;RIGHT;0;5;0;8501;380.0;7463;1911.0;15596;7;4592.0;72107;20;16246.0;2212;851.0;4874;1140.0;21346;1342.0;2173;652.0;1358;226.0;21494;3766.0;10823;2700.0;24896;1885.0;3147;0.0;3455;1031.0;19233;1928.0;2539;0.0;21;4076;714.0;-;-;-;-;-;-
1774;UNKNOWN;en;121.52.153.100;PK;MAN;19;RIGHT;16;9;-1;1466;260.0;2809;262.0;16403;3;4783.0;144306;36;23947.0;1472;242.0;5485;528.0;1530;331.0;2699;10.0;1215;273.0;35406;9765.0;6830;185.0;4719;64.0;2785;0.0;1274;607.0;2415;112.0;29227;0.0;20;7755;1003.0;-;-;-;-;-;-
1775;UNKNOWN;en;121.52.153.100;PK;MAN;19;LEFT;0;5;3;779;93.0;1555;202.0;15783;7;5223.0;25003;20;13424.0;1380;601.0;1133;338.0;2288;980.0;-;-;2371;92.0;17737;4113.0;3595;16.0;23538;3366.0;3766;0.0;2054;1434.0;1351;751.0;1490;0.0;24;1020;13.0;-;-;-;-;-;-
1776;UNKNOWN;en;121.52.153.100;PK;MAN;19;RIGHT;0;12;2;3484;362.0;1845;511.0;15490;0;918.0;42852;20;13093.0;4845;847.0;16480;431.0;3216;1491.0;-;-;2470;8.0;30255;2925.0;3485;164.0;5664;465.0;3142;0.0;4129;383.0;3226;81.0;18351;0.0;23;5025;98.0;-;-;-;-;-;-
1777;UNKNOWN;en;121.52.153.100;PK;MAN;18;RIGHT;0;6;10;1193;4.0;1595;308.0;15781;6;3234.0;45935;20;15002.0;2189;479.0;1773;256.0;1555;301.0;2630;147.0;1192;14.0;10484;2258.0;2902;106.0;7777;399.0;2369;0.0;1729;652.0;1392;6.0;7049;0.0;31;5328;68.0;-;-;-;-;-;-
1778;UNKNOWN;en;121.52.153.100;PK;MAN;19;RIGHT;0;7;5;1316;344.0;8250;969.0;15736;5;5514.0;42296;20;14879.0;3045;977.0;7155;1155.0;1772;301.0;-;-;2720;298.0;19831;7518.0;5230;564.0;5448;991.0;3060;0.0;2354;899.0;5415;1017.0;31661;0.0;26;4683;1421.0;-;-;-;-;-;-
1780;UNKNOWN;en;121.52.153.100;PK;MAN;20;RIGHT;0;1;0;834;143.0;1480;397.0;14187;11;5296.0;32076;20;17310.0;1912;933.0;1255;518.0;758;110.0;-;-;2789;103.0;3668;946.0;7214;115.0;2550;430.0;-;-;978;420.0;1501;49.0;1317;0.0;21;5566;105.0;-;-;-;-;-;-
1781;UNKNOWN;en;121.52.153.100;PK;WOMAN;18;RIGHT;5;0;0;741;156.0;1112;262.0;14290;12;5556.0;33591;25;14370.0;1128;376.0;1462;675.0;1043;208.0;-;-;1769;81.0;3106;501.0;1361;0.0;3046;62.0;-;-;1369;332.0;2118;37.0;7542;0.0;21;5837;0.0;-;-;-;-;-;-
1782;UNKNOWN;en;121.52.153.100;PK;MAN;18;RIGHT;0;0;2;648;174.0;1162;376.0;14586;12;6220.0;29594;20;16876.0;1048;236.0;870;167.0;1070;219.0;-;-;1968;51.0;4847;1458.0;2414;8.0;4864;400.0;3007;0.0;1170;387.0;-;-;7110;0.0;23;3256;21.0;-;-;-;-;-;-
1783;UNKNOWN;en;121.52.153.100;PK;MAN;18;RIGHT;0;1;0;747;201.0;943;257.0;15596;11;5993.0;42508;20;16207.0;1002;313.0;1311;310.0;1046;249.0;-;-;2540;283.0;7466;761.0;989;0.0;2364;27.0;2263;0.0;1070;103.0;1319;150.0;14777;0.0;21;1725;0.0;-;-;-;-;-;-
1784;UNKNOWN;en;121.52.153.100;PK;MAN;19;RIGHT;3;5;0;990;8.0;1170;225.0;15787;7;4231.0;29538;23;13230.0;1556;703.0;1230;301.0;1022;153.0;-;-;8906;47.0;7101;744.0;1924;47.0;5847;300.0;-;-;1286;209.0;1085;257.0;830;0.0;21;6455;342.0;-;-;-;-;-;-
1785;UNKNOWN;en;121.52.153.100;PK;MAN;18;RIGHT;0;5;0;1049;127.0;1370;321.0;15462;7;4477.0;40755;20;12244.0;1108;133.0;898;382.0;1054;48.0;-;-;2782;51.0;5985;1025.0;1727;89.0;2633;252.0;2797;0.0;989;164.0;2650;153.0;2704;0.0;21;3089;27.0;-;-;-;-;-;-
1787;UNKNOWN;en;121.52.153.100;PK;MAN;22;RIGHT;0;9;4;1680;263.0;912;144.0;15706;3;4992.0;26921;20;14583.0;1252;467.0;1225;277.0;1350;556.0;-;-;4114;109.0;28462;5917.0;4046;291.0;3941;66.0;2990;0.0;1424;1208.0;955;54.0;802;0.0;25;4229;799.0;-;-;-;-;-;-
1789;UNKNOWN;en;121.52.153.100;PK;WOMAN;23;RIGHT;3;12;5;3553;146.0;6111;1237.0;14879;0;3537.0;128793;23;27273.0;2243;495.0;5401;1657.0;2114;341.0;-;-;3020;116.0;79439;18444.0;2984;250.0;4422;1297.0;-;-;2243;436.0;16441;2075.0;10159;0.0;26;6085;402.0;-;-;-;-;-;-
1790;UNKNOWN;en;121.52.153.100;PK;WOMAN;23;RIGHT;20;11;4;2805;506.0;11054;559.0;16625;1;1400.0;159580;40;40186.0;4543;692.0;11092;2840.0;2463;321.0;3522;134.0;1867;88.0;25995;5788.0;5578;486.0;6646;363.0;2147;0.0;3415;262.0;9693;1971.0;44703;0.0;25;3889;874.0;-;-;-;-;-;-
1792;UNKNOWN;en;121.52.153.100;PK;MAN;21;RIGHT;4;3;-1;1153;45.0;1889;431.0;15115;9;4937.0;36439;24;12613.0;1303;328.0;4757;498.0;4834;246.0;-;-;5118;86.0;16084;3543.0;2046;133.0;3168;198.0;3900;0.0;1405;544.0;6682;522.0;7403;0.0;20;3111;228.0;-;-;-;-;-;-
1793;UNKNOWN;en;121.52.153.100;PK;MAN;20;RIGHT;31;12;1;2562;538.0;5737;1725.0;15419;0;4485.0;292352;51;67085.0;3404;1376.0;5143;1455.0;2358;432.0;2536;241.0;1826;59.0;20522;5508.0;4280;1655.0;7021;691.0;12472;0.0;4335;1824.0;26453;5348.0;121754;0.0;22;8536;266.0;-;-;-;-;-;-
1795;UNKNOWN;en;121.52.153.100;PK;MAN;22;LEFT;93;12;114;5023;0.0;19799;390.0;14843;0;3059.0;317788;113;24463.0;3107;283.0;7181;330.0;2465;291.0;3546;0.0;2988;8.0;19726;5894.0;2964;68.0;9014;2640.0;3879;0.0;9574;2960.0;23766;942.0;486393;0.0;135;6928;47.0;-;-;-;-;-;-
1796;UNKNOWN;en;121.52.153.100;PK;WOMAN;22;RIGHT;1;10;0;1379;44.0;2297;119.0;15952;2;4805.0;66361;21;29803.0;2667;1022.0;22014;3657.0;1441;229.0;2379;51.0;1604;78.0;57375;11107.0;2945;455.0;8820;820.0;3335;0.0;1160;307.0;40783;3664.0;5973;0.0;21;20970;277.0;-;-;-;-;-;-
1798;UNKNOWN;en;121.52.153.100;PK;MAN;23;RIGHT;1;7;2;5746;157.0;3894;334.0;16293;5;6477.0;45477;21;22807.0;1275;396.0;6397;672.0;1221;328.0;-;-;2768;58.0;18477;809.0;2989;796.0;19018;7.0;1151;0.0;1989;277.0;7535;144.0;5779;0.0;23;7904;69.0;-;-;-;-;-;-
1799;UNKNOWN;en;121.52.153.100;PK;MAN;23;RIGHT;2;8;0;988;62.0;2388;253.0;16594;4;4292.0;46005;22;12015.0;1487;310.0;6351;1003.0;1877;89.0;-;-;4255;400.0;21020;3656.0;1615;327.0;16580;1375.0;3721;0.0;1347;197.0;3802;263.0;21930;0.0;21;4117;20.0;-;-;-;-;-;-
1801;UNKNOWN;en;121.52.153.100;PK;MAN;22;RIGHT;1;2;2;3120;141.0;2122;782.0;16363;10;4767.0;32103;21;13190.0;1429;286.0;13458;2195.0;1518;303.0;-;-;2121;171.0;14184;5310.0;4271;677.0;8511;301.0;3259;0.0;1431;314.0;1281;194.0;11614;0.0;23;4199;994.0;-;-;-;-;-;-
1802;UNKNOWN;en;121.52.153.100;PK;MAN;21;RIGHT;0;11;0;1372;25.0;1194;308.0;16019;1;4056.0;33736;20;20363.0;2972;287.0;1263;297.0;1503;255.0;-;-;2007;79.0;12396;964.0;1868;0.0;1682;163.0;3146;0.0;8938;2301.0;948;1.0;6980;0.0;21;3001;0.0;-;-;-;-;-;-
1803;UNKNOWN;en;121.52.153.100;PK;MAN;25;RIGHT;1;6;-1;944;185.0;1211;397.0;15797;6;4110.0;38592;21;16911.0;1524;264.0;3468;994.0;1431;170.0;2876;16.0;1068;88.0;19249;2034.0;2732;163.0;10930;307.0;-;-;1435;260.0;1456;23.0;9130;0.0;20;2903;18.0;-;-;-;-;-;-
1804;UNKNOWN;en;121.52.153.100;PK;MAN;18;RIGHT;1;8;26;1082;8.0;2455;301.0;15900;4;4002.0;56037;21;23450.0;3576;817.0;3110;530.0;1236;816.0;-;-;3006;129.0;7429;1162.0;3779;641.0;1734;454.0;3238;0.0;1623;153.0;2110;14.0;5795;0.0;47;4132;0.0;-;-;-;-;-;-
1805;UNKNOWN;en;121.52.153.100;PK;MAN;20;RIGHT;0;10;0;1015;58.0;1983;369.0;15485;2;3142.0;32704;20;16674.0;1500;938.0;1242;352.0;1791;314.0;-;-;2042;23.0;29562;4349.0;1692;66.0;6191;163.0;2257;0.0;8659;786.0;1325;117.0;475;0.0;21;3222;66.0;-;-;-;-;-;-
1806;UNKNOWN;en;121.52.153.100;PK;MAN;30;LEFT;4;2;0;897;171.0;2286;1025.0;14582;10;6425.0;69788;24;24961.0;2113;547.0;2443;692.0;10264;2660.0;-;-;2959;79.0;23468;5766.0;2921;1174.0;4849;631.0;3043;0.0;2385;1334.0;5796;778.0;2350;0.0;21;975;0.0;-;-;-;-;-;-
1807;UNKNOWN;en;121.52.153.100;PK;MAN;20;RIGHT;0;9;0;2910;455.0;6672;371.0;16402;3;2333.0;36591;20;16863.0;7036;598.0;1333;734.0;2193;914.0;-;-;2827;209.0;20114;3889.0;2224;161.0;15666;460.0;4752;0.0;4141;2476.0;4890;809.0;3089;0.0;21;2237;81.0;-;-;-;-;-;-
1808;UNKNOWN;en;121.52.153.100;PK;MAN;23;RIGHT;0;1;2;1592;17.0;1672;294.0;14744;11;5112.0;21785;20;12357.0;963;349.0;1700;311.0;1479;301.0;-;-;4353;296.0;5042;725.0;3810;109.0;4756;127.0;2571;0.0;3349;544.0;1124;11.0;4272;0.0;23;2552;123.0;-;-;-;-;-;-
1809;UNKNOWN;en;39.36.27.191;PK;MAN;19;RIGHT;0;8;5;2135;184.0;2792;321.0;15561;4;4114.0;34318;20;9624.0;7066;1271.0;2725;267.0;4484;184.0;-;-;8224;687.0;9502;680.0;2068;0.0;8037;308.0;3180;0.0;-;-;5542;2181.0;1056;0.0;26;5479;0.0;-;-;-;-;-;-
1810;UNKNOWN;en;39.36.27.191;PK;MAN;23;RIGHT;0;5;6;2674;40.0;2371;294.0;16708;7;4728.0;30970;20;9693.0;1668;323.0;1927;72.0;2209;298.0;-;-;4555;43.0;8735;553.0;4719;106.0;15290;268.0;-;-;1744;224.0;2270;95.0;10552;0.0;27;7549;23.0;-;-;-;-;-;-
1811;UNKNOWN;en;182.186.241.252;PK;MAN;23;RIGHT;0;6;0;1548;62.0;2049;125.0;16444;6;4346.0;34739;20;12801.0;4939;951.0;3068;308.0;3194;250.0;-;-;2692;67.0;7376;694.0;2033;432.0;15661;915.0;3312;0.0;1882;386.0;2503;100.0;32682;0.0;21;3585;0.0;-;-;-;-;-;-
1812;C2SD;en;93.142.144.176;HR;MAN;26;RIGHT;0;0;3;1404;15.0;2290;40.0;14813;12;6287.0;24416;20;13985.0;1193;323.0;1857;353.0;3090;345.0;-;-;2311;156.0;4502;161.0;1431;8.0;2395;101.0;2648;0.0;1115;375.0;2920;90.0;4143;0.0;24;1109;8.0;-;-;-;-;-;-
1818;UNKNOWN;en;119.160.119.235;PK;MAN;19;RIGHT;1;10;7;1082;176.0;2041;205.0;15406;2;3732.0;40212;21;13121.0;1533;394.0;1607;367.0;2009;277.0;2339;44.0;1337;31.0;8003;770.0;2897;175.0;4324;279.0;-;-;1801;330.0;-;-;6826;0.0;28;1810;36.0;-;-;-;-;-;-
1819;UNKNOWN;en;182.186.241.0;PK;WOMAN;23;RIGHT;1;11;0;2756;127.0;64707;260.0;24549;1;1875.0;68159;21;12345.0;3658;611.0;6115;218.0;4764;68.0;3516;8.0;2310;14.0;29904;4830.0;4917;0.0;32593;301.0;23687;0.0;2449;259.0;31082;3.0;1787;0.0;21;7577;13.0;-;-;-;-;-;-
1820;UNKNOWN;en;182.186.241.0;PK;WOMAN;22;RIGHT;0;9;0;2333;96.0;2196;281.0;19061;3;4130.0;49639;20;12622.0;1651;267.0;2256;264.0;2065;195.0;2356;27.0;1892;0.0;6099;1171.0;2350;23.0;12005;338.0;-;-;2159;283.0;2967;6.0;7510;0.0;21;6397;13.0;-;-;-;-;-;-
1823;UNKNOWN;en;182.186.173.212;PK;WOMAN;21;RIGHT;0;12;0;9217;393.0;6208;280.0;23190;0;1594.0;56181;20;11615.0;2264;306.0;2648;211.0;7226;215.0;2317;24.0;2123;12.0;22140;1318.0;1906;0.0;4038;410.0;6703;0.0;5356;270.0;5494;11.0;10611;0.0;21;2557;0.0;-;-;-;-;-;-
1825;UNKNOWN;en;121.52.152.25;PK;WOMAN;21;RIGHT;0;12;0;3444;149.0;33225;633.0;16380;0;1762.0;44952;20;13729.0;1668;256.0;5261;845.0;17514;1799.0;2650;38.0;2222;122.0;43832;8642.0;3216;58.0;4884;619.0;4916;0.0;2568;345.0;10415;2410.0;12748;0.0;21;4375;24.0;-;-;-;-;-;-
1826;UNKNOWN;en;121.52.152.25;PK;WOMAN;23;RIGHT;0;12;0;1380;170.0;3853;304.0;15488;0;4909.0;38510;20;14270.0;1992;350.0;2168;260.0;4514;283.0;1909;73.0;1074;190.0;12237;1277.0;2287;172.0;11818;1851.0;3087;0.0;1893;377.0;2668;22.0;9139;0.0;21;2883;0.0;-;-;-;-;-;-
1827;UNKNOWN;en;121.52.152.25;PK;WOMAN;20;RIGHT;0;10;0;2370;298.0;4025;325.0;18768;2;2138.0;39495;20;11601.0;2750;359.0;3230;276.0;2900;305.0;2160;60.0;1297;281.0;31720;3842.0;2807;0.0;6330;25.0;5317;0.0;1890;244.0;6433;332.0;9235;0.0;21;5692;0.0;-;-;-;-;-;-
1828;UNKNOWN;en;121.52.152.25;PK;WOMAN;21;RIGHT;1;9;0;2102;181.0;2339;237.0;15397;3;4263.0;43464;21;11748.0;1770;217.0;2807;134.0;1975;312.0;2054;79.0;1564;65.0;5711;288.0;3165;40.0;3627;6.0;-;-;5800;290.0;3300;47.0;1355;0.0;21;2448;0.0;-;-;-;-;-;-
1829;UNKNOWN;en;182.186.238.83;PK;MAN;21;LEFT;13;3;6;1232;195.0;20462;365.0;17573;9;6982.0;47519;33;12264.0;1660;266.0;7085;447.0;11423;314.0;3689;113.0;1075;239.0;11383;549.0;3652;157.0;10637;238.0;-;-;2077;776.0;4900;11.0;22891;0.0;27;845;8.0;-;-;-;-;-;-
1830;UNKNOWN;en;121.52.152.25;PK;WOMAN;21;RIGHT;1;12;19;7627;77.0;3711;317.0;16229;0;1009.0;194878;21;19354.0;2255;429.0;4649;430.0;9758;42.0;3944;54.0;2209;75.0;17652;1791.0;5308;105.0;30446;130.0;-;-;4333;329.0;11200;1603.0;5727;0.0;40;3793;0.0;-;-;-;-;-;-
1831;UNKNOWN;en;121.52.152.25;PK;WOMAN;24;RIGHT;21;10;0;1467;6.0;2567;408.0;16050;2;6432.0;41344;41;12177.0;3718;379.0;1752;262.0;3148;485.0;1992;76.0;1312;165.0;271657;9739.0;5337;269.0;32441;802.0;3571;0.0;2404;242.0;4432;182.0;1879;0.0;21;2102;0.0;-;-;-;-;-;-
1832;UNKNOWN;en;93.143.47.67;HR;MAN;19;RIGHT;0;0;0;1380;303.0;9301;407.0;14712;12;5073.0;22372;20;11998.0;1990;385.0;2440;1123.0;8480;180.0;1666;105.0;800;48.0;11196;496.0;3310;395.0;9169;543.0;4344;0.0;1148;105.0;5932;605.0;6740;0.0;21;2170;583.0;-;-;-;-;-;-
1835;UNKNOWN;en;121.52.152.25;PK;MAN;20;RIGHT;1;10;0;1372;182.0;20964;387.0;25862;2;3490.0;43310;21;13667.0;2499;834.0;1681;176.0;3402;201.0;2328;37.0;1227;15.0;8680;809.0;2160;143.0;501242;369.0;3034;0.0;1492;353.0;2604;178.0;2243;0.0;21;2509;29.0;-;-;-;-;-;-
1836;UNKNOWN;en;121.52.152.25;PK;MAN;18;RIGHT;2;8;2;1776;0.0;2028;404.0;15248;4;4124.0;35415;22;12400.0;1851;560.0;1725;332.0;2106;322.0;1701;8.0;1390;155.0;2214;528.0;1262;1.0;4089;494.0;835;0.0;1695;446.0;-;-;1592;0.0;23;1486;0.0;-;-;-;-;-;-
1837;UNKNOWN;en;121.52.152.25;PK;WOMAN;21;RIGHT;2;12;4;2100;148.0;4007;293.0;15967;0;3403.0;99943;22;29783.0;1649;457.0;2289;120.0;2826;258.0;1769;78.0;1622;25.0;90072;1527.0;1933;0.0;28920;1158.0;5592;0.0;7106;882.0;6815;459.0;8122;0.0;25;1706;0.0;-;-;-;-;-;-
1838;UNKNOWN;en;121.52.153.104;PK;MAN;35;RIGHT;21;6;2;1193;302.0;5905;859.0;16678;6;4767.0;63372;41;20167.0;2003;694.0;3087;1279.0;7262;51.0;-;-;2548;44.0;14119;3287.0;1603;13.0;4126;46.0;469;0.0;1012;376.0;8173;164.0;21088;0.0;23;1560;0.0;-;-;-;-;-;-
1841;UNKNOWN;en;39.36.63.7;PK;MAN;24;RIGHT;0;5;0;1444;148.0;2735;618.0;17065;7;3408.0;29624;20;10413.0;1442;430.0;1691;202.0;2114;253.0;-;-;5286;132.0;12274;796.0;6889;149.0;11767;189.0;6827;0.0;1501;281.0;3917;1041.0;4496;0.0;21;4054;8.0;-;-;-;-;-;-
1847;UNKNOWN;en;121.52.152.25;PK;WOMAN;19;RIGHT;0;12;1;2694;299.0;4769;477.0;15459;0;2829.0;30825;20;9162.0;1523;262.0;3803;269.0;1382;170.0;3006;30.0;3226;202.0;13322;2695.0;2622;21.0;3898;172.0;9887;0.0;1836;269.0;6276;885.0;13879;0.0;22;2825;17.0;-;-;-;-;-;-
1848;UNKNOWN;en;182.186.226.254;PK;MAN;22;RIGHT;0;11;23;1253;163.0;6096;312.0;15485;1;3867.0;43143;20;13273.0;1147;156.0;1660;96.0;4735;182.0;2757;20.0;1200;41.0;31026;2369.0;3322;256.0;37772;767.0;44589;0.0;1306;230.0;1492;100.0;37641;0.0;44;6947;667.0;-;-;-;-;-;-
1849;UNKNOWN;en;121.52.152.25;PK;WOMAN;20;RIGHT;0;11;2;3480;539.0;6699;284.0;15385;1;4560.0;32950;20;13661.0;2408;850.0;3608;694.0;2282;279.0;3945;17.0;1437;182.0;3197;385.0;1428;1.0;3288;113.0;3075;0.0;-;-;2056;103.0;889;0.0;23;2726;0.0;-;-;-;-;-;-
1850;UNKNOWN;en;39.36.63.7;PK;MAN;23;RIGHT;0;11;0;1385;119.0;5392;511.0;21697;1;2507.0;40154;20;11037.0;3488;868.0;1915;156.0;3693;445.0;-;-;3040;127.0;18250;673.0;2751;164.0;22009;211.0;6767;0.0;1660;332.0;7367;144.0;10928;0.0;21;6185;61.0;-;-;-;-;-;-
1851;UNKNOWN;en;107.170.186.79;US;MAN;25;RIGHT;0;10;5;3107;167.0;9900;293.0;20233;2;4503.0;51292;20;19199.0;2007;456.0;8721;284.0;7609;330.0;2062;3.0;1439;119.0;11014;676.0;3853;154.0;16087;312.0;-;-;2195;541.0;9803;18.0;29636;0.0;26;10962;51.0;-;-;-;-;-;-
1852;UNKNOWN;en;5.254.65.5;RO;MAN;20;RIGHT;0;10;0;23612;91.0;3629;412.0;17147;2;4330.0;45474;20;21757.0;1087;156.0;1846;268.0;2816;243.0;3017;24.0;1107;129.0;27175;5848.0;6258;31.0;2703;292.0;10639;0.0;2712;296.0;3254;330.0;8108;0.0;21;3014;14.0;-;-;-;-;-;-
1855;UNKNOWN;en;39.36.56.125;PK;WOMAN;20;RIGHT;0;7;-1;1970;68.0;8642;562.0;15427;5;4349.0;27085;20;15858.0;1220;912.0;1718;378.0;1354;796.0;2229;169.0;1403;149.0;40362;3231.0;3450;88.0;9639;401.0;8033;0.0;2093;1267.0;6250;1932.0;8291;0.0;20;5335;36.0;-;-;-;-;-;-
1859;UNKNOWN;en;121.52.152.25;PK;WOMAN;21;RIGHT;0;11;0;1552;755.0;6380;1571.0;14737;1;2541.0;37024;20;16571.0;6641;4502.0;3813;405.0;4239;644.0;2361;237.0;2411;160.0;31887;10693.0;2298;0.0;8580;1639.0;4595;0.0;1765;323.0;30406;4416.0;8048;0.0;21;5577;0.0;-;-;-;-;-;-
