789362;resultado3;19/9/14 14:00;GENDER_VALUE;-1;-1;-1;-1;-1;-1;2154;answer;MAN;229;11;229;UO1;156.35.79.1;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36";"es-ES,es;q=0.8,en;q=0.6";600;700;245127;11;UO1;UO1;MAN;245127
992536;resultado3;25/9/14 20:19;GENDER_VALUE;-1;-1;-1;-1;-1;-1;2488;answer;MAN;271;11;271;UO1;83.44.124.185;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36";"es-ES,es;q=0.8";600;700;245201;11;UO1;UO1;MAN;245201
766044;resultado3;19/9/14 13:59;GENDER_VALUE;-1;-1;-1;-1;-1;-1;2443;answer;MAN;220;11;220;UO1;156.35.79.1;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36";"es-ES,es;q=0.8,en;q=0.6";600;700;245226;11;UO1;UO1;MAN;245226
248141;resultado3;16/9/14 17:54;GENDER_VALUE;-1;-1;-1;-1;-1;-1;7954;answer;MAN;99;11;99;UO1;93.156.84.205;Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36;"es-ES,es;q=0.8";600;587;245237;11;UO1;UO1;MAN;245237
960283;resultado3;25/9/14 13:58;GENDER_VALUE;-1;-1;-1;-1;-1;-1;3998;answer;MAN;265;11;265;UO1;156.35.79.1;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36";"es-ES,es;q=0.8,en;q=0.6";600;700;245274;11;UO1;UO1;MAN;245274
312654;resultado3;17/9/14 12:52;GENDER_VALUE;-1;-1;-1;-1;-1;-1;1914;answer;MAN;116;11;116;UO1;156.35.79.1;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36";"en-US,en;q=0.8";600;700;245303;11;UO1;UO1;MAN;245303
1029840;resultado3;26/9/14 10:55;GENDER_VALUE;-1;-1;-1;-1;-1;-1;1389;answer;MAN;279;11;279;UO1;156.35.79.1;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36";"es-ES,es;q=0.8,en;q=0.6";600;700;245313;11;UO1;UO1;MAN;245313
244745;resultado3;16/9/14 17:40;GENDER_VALUE;-1;-1;-1;-1;-1;-1;1764;answer;MAN;97;11;97;UO1;83.97.205.156;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36";"es-ES,es;q=0.8,en;q=0.6";600;534;245346;11;UO1;UO1;MAN;245346
466873;resultado3;17/9/14 13:50;GENDER_VALUE;-1;-1;-1;-1;-1;-1;2511;answer;MAN;146;11;146;UO1;156.35.79.1;"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36";"es-ES,es;q=0.8,en;q=0.6";600;700;245362;11;UO1;UO1;MAN;245362
650627;resultado3;18/9/14 17:36;GENDER_VALUE;-1;-1;-1;-1;-1;-1;1972;answer;MAN;200;11;200;UO1;88.25.252.57;"Mozilla/5.0 (Windows NT 6.1; rv:32.0) Gecko/20100101 Firefox/32.0";"es-ES,es;q=0.8,en-US;q=0.5,en;q=0.3";600;567;245371;11;UO1;UO1;MAN;245371
